C5,34,16,9.91,1.4117811500050603,16.0,18.960492815635362,1.0,0.0,10.810179789931322,50.35080279511699
C3,40,24,14.21,9.41178115000506,41.0,38.96049281563536,9.0,12.930259517050283,15.810179789931322,110.35080279511699
C5,32,25,8.39,2.9117811500050603,30.0,9.960492815635362,0.5,0.0,13.810179789931322,58.85080279511699
C2,36,23,14.71,14.16178115000506,46.0,38.46049281563536,9.0,12.930259517050283,17.810179789931322,142.85080279511698
C4,34,11,6.1,4.16178115000506,35.0,21.960492815635362,1.0,0.0,9.810179789931322,94.85080279511699
C2,36,15,14.23,11.66178115000506,48.0,37.96049281563536,9.5,43.10086505683428,16.810179789931322,139.35080279511698
C4,38,21,14.04,-1.5882188499949397,36.0,20.960492815635362,2.0,0.0,13.810179789931322,79.35080279511699
C3,38,18,13.89,7.16178115000506,44.5,36.96049281563536,2.0,17.24034602273371,15.810179789931322,126.35080279511699
C5,31,16,10.29,2.1617811500050603,20.5,8.960492815635362,0.0,0.0,10.810179789931322,68.85080279511699
C4,37,18,12.87,7.41178115000506,35.0,18.960492815635362,5.0,4.310086505683428,17.810179789931322,90.85080279511699
C5,37,21,13.54,-1.5882188499949397,22.0,9.960492815635362,1.0,4.310086505683428,12.810179789931322,66.85080279511699
C2,38,19,14.64,8.91178115000506,45.0,45.96049281563536,8.0,21.55043252841714,16.810179789931322,139.35080279511698
C4,38,12,2.82,7.16178115000506,43.0,34.96049281563536,0.0,0.0,7.810179789931321,83.35080279511699
C3,34,23,14.54,7.91178115000506,44.0,37.96049281563536,9.0,4.310086505683428,13.810179789931322,128.35080279511698
C3,32,18,13.62,7.16178115000506,44.5,17.460492815635362,6.0,4.310086505683428,16.810179789931322,89.35080279511699
C5,38,16,12.02,2.6617811500050603,32.0,9.960492815635362,0.5,0.0,7.810179789931321,55.35080279511699
C4,36,25,12.1,5.41178115000506,24.0,16.960492815635362,2.0,17.24034602273371,15.810179789931322,76.85080279511699
C3,37,12,10.25,7.16178115000506,41.5,30.960492815635362,0.0,4.310086505683428,16.810179789931322,101.85080279511699
C3,36,15,13.08,7.66178115000506,39.5,35.96049281563536,0.0,15.085302769891996,12.810179789931322,138.35080279511698
C2,38,24,14.45,11.41178115000506,45.0,45.46049281563536,9.5,0.0,16.810179789931322,125.85080279511699
C4,34,20,13.78,5.41178115000506,34.0,23.960492815635362,0.0,0.0,7.810179789931321,90.85080279511699
C5,32,16,10.24,6.16178115000506,31.0,14.960492815635362,6.0,0.0,7.810179789931321,71.85080279511699
C4,32,24,12.82,6.91178115000506,35.0,16.960492815635362,0.0,0.0,7.810179789931321,71.85080279511699
C3,38,18,14.37,6.41178115000506,43.0,26.960492815635362,0.0,17.24034602273371,7.810179789931321,124.35080279511699
C4,34,20,9.83,4.91178115000506,30.5,20.960492815635362,8.0,0.0,12.810179789931322,60.85080279511699
C2,36,14,14.37,11.66178115000506,48.0,46.96049281563536,9.0,30.170605539783992,17.810179789931322,139.35080279511698
C4,33,14,11.51,6.91178115000506,33.0,15.960492815635362,0.0,0.0,7.810179789931321,71.35080279511699
C2,34,16,14.04,11.91178115000506,42.5,37.96049281563536,6.0,43.10086505683428,16.810179789931322,127.85080279511699
C4,36,20,11.11,8.91178115000506,25.0,16.960492815635362,0.0,0.0,11.810179789931322,67.35080279511699
C2,36,20,14.53,12.41178115000506,43.0,43.96049281563536,10.0,17.24034602273371,16.810179789931322,131.35080279511698
C5,31,11,5.68,4.41178115000506,22.0,13.960492815635362,0.0,0.0,12.810179789931322,44.35080279511699
C2,36,23,14.6,13.16178115000506,47.0,45.96049281563536,8.0,0.0,17.810179789931322,136.35080279511698
C2,36,15,13.95,11.16178115000506,35.0,37.96049281563536,7.0,34.48069204546742,16.810179789931322,125.35080279511699
C2,36,19,14.42,6.66178115000506,41.0,25.960492815635362,10.0,38.79077855115085,14.810179789931322,131.35080279511698
C3,38,17,14.42,12.91178115000506,42.0,42.46049281563536,0.0,8.620173011366855,12.810179789931322,111.35080279511699
C3,37,16,13.67,6.91178115000506,40.0,30.460492815635362,5.5,4.310086505683428,16.810179789931322,107.35080279511699
C3,36,21,15.0,4.41178115000506,43.0,29.460492815635362,8.0,12.930259517050283,8.810179789931322,102.85080279511699
C4,39,21,14.63,2.9117811500050603,21.5,16.460492815635362,0.5,12.930259517050283,7.810179789931321,69.85080279511699
C4,37,17,12.57,7.91178115000506,31.5,24.960492815635362,1.0,4.310086505683428,14.810179789931322,67.35080279511699
C2,37,15,13.01,14.41178115000506,36.5,44.46049281563536,7.5,0.0,16.810179789931322,123.85080279511699
C5,36,11,6.02,4.66178115000506,27.0,9.960492815635362,8.0,0.0,7.810179789931321,38.35080279511699
C5,35,12,10.99,6.66178115000506,32.0,24.460492815635362,0.0,0.0,7.810179789931321,23.35080279511699
C3,36,20,13.99,9.41178115000506,39.0,23.460492815635362,10.0,12.930259517050283,16.810179789931322,103.35080279511699
C2,34,12,14.36,8.16178115000506,42.0,42.96049281563536,7.0,30.170605539783992,16.810179789931322,120.35080279511699
C2,36,14,14.66,12.91178115000506,47.0,50.96049281563536,9.0,34.48069204546742,7.810179789931321,141.35080279511698
C3,36,18,12.87,5.66178115000506,42.0,30.460492815635362,0.0,4.310086505683428,9.810179789931322,115.35080279511699
C5,37,22,10.69,6.91178115000506,24.0,8.960492815635362,4.0,12.930259517050283,12.810179789931322,56.85080279511699
C4,34,13,12.39,7.16178115000506,39.5,25.960492815635362,0.0,8.620173011366855,15.810179789931322,94.85080279511699
C4,38,12,11.33,4.16178115000506,30.0,21.960492815635362,5.0,12.930259517050283,13.810179789931322,85.35080279511699
C3,37,16,13.81,6.66178115000506,38.5,38.96049281563536,9.0,17.24034602273371,15.810179789931322,123.550802795117
C3,34,21,14.83,7.41178115000506,42.0,33.96049281563536,6.0,0.0,7.810179789931321,112.35080279511699
C2,34,13,14.01,12.16178115000506,45.5,44.96049281563536,10.0,21.55043252841714,16.810179789931322,140.35080279511698
C3,38,24,13.66,9.66178115000506,38.0,37.46049281563536,7.5,43.10086505683428,7.810179789931321,116.85080279511699
C3,34,22,13.35,5.91178115000506,43.0,37.96049281563536,6.0,21.55043252841714,16.810179789931322,129.35080279511698
C5,37,19,13.03,-4.58821884999494,8.0,6.960492815635363,0.0,0.0,8.810179789931322,68.85080279511699
C3,37,13,13.35,7.41178115000506,39.0,30.960492815635362,9.0,17.24034602273371,16.810179789931322,114.85080279511699
C4,34,24,13.51,7.91178115000506,38.0,27.960492815635362,0.0,43.10086505683428,7.810179789931321,99.35080279511699
C4,34,17,10.81,6.91178115000506,0.0,40.96049281563536,0.0,0.0,7.810179789931321,126.35080279511699
C5,37,21,14.32,0.16178115000506033,23.0,18.960492815635362,0.0,17.24034602273371,9.810179789931322,57.85080279511699
C4,36,14,11.93,5.91178115000506,32.0,7.960492815635363,0.5,4.310086505683428,11.810179789931322,103.35080279511699
C4,33,12,10.74,3.9117811500050603,40.0,17.960492815635362,1.0,8.620173011366855,13.810179789931322,82.85080279511699
C4,34,16,11.93,6.16178115000506,29.5,17.960492815635362,1.0,8.620173011366855,14.810179789931322,84.35080279511699
C4,39,25,12.52,5.91178115000506,39.5,29.960492815635362,0.0,4.310086505683428,13.810179789931322,76.85080279511699
C3,32,14,13.25,6.91178115000506,35.0,28.960492815635362,6.0,4.310086505683428,16.810179789931322,119.35080279511699
C3,32,21,14.83,1.1617811500050603,46.0,37.96049281563536,10.0,4.310086505683428,7.810179789931321,126.35080279511699
C3,31,13,14.14,10.16178115000506,43.0,32.46049281563536,9.0,0.0,15.810179789931322,122.35080279511699
C2,37,21,14.86,10.16178115000506,47.0,35.96049281563536,10.0,21.55043252841714,16.810179789931322,120.35080279511699
C3,38,25,13.24,5.16178115000506,44.0,36.96049281563536,0.0,43.10086505683428,17.810179789931322,118.35080279511699
C4,37,11,9.56,7.16178115000506,33.5,25.960492815635362,0.0,8.620173011366855,12.810179789931322,93.35080279511699
C2,36,17,14.42,6.66178115000506,44.0,44.96049281563536,8.0,38.79077855115085,16.810179789931322,123.35080279511699
C2,36,20,13.99,11.41178115000506,44.5,39.96049281563536,10.0,17.24034602273371,15.810179789931322,124.85080279511699
C2,34,12,14.28,12.91178115000506,47.0,43.96049281563536,10.0,21.55043252841714,13.810179789931322,118.85080279511699
C3,37,19,13.67,7.16178115000506,38.5,28.460492815635362,7.0,0.0,17.810179789931322,92.85080279511699
C5,37,18,11.86,3.1617811500050603,28.0,11.960492815635362,6.0,0.0,7.810179789931321,51.35080279511699
C6,36,18,10.58,0.6617811500050603,6.0,14.960492815635362,1.0,0.0,9.810179789931322,39.35080279511699
C4,38,19,9.56,0.6617811500050603,22.0,25.960492815635362,3.0,4.310086505683428,15.810179789931322,70.85080279511699
C4,33,24,14.13,7.41178115000506,35.5,16.960492815635362,2.0,12.930259517050283,9.810179789931322,93.35080279511699
C2,32,21,14.71,9.91178115000506,45.0,45.46049281563536,0.0,34.48069204546742,15.810179789931322,127.35080279511699
C2,31,12,13.85,13.16178115000506,42.0,37.96049281563536,7.0,0.0,7.810179789931321,131.35080279511698
C3,34,20,12.82,9.91178115000506,42.0,30.960492815635362,10.0,0.0,16.810179789931322,93.35080279511699
C3,36,17,14.38,6.41178115000506,38.0,38.96049281563536,6.0,0.0,7.810179789931321,109.35080279511699
C2,34,21,14.62,10.41178115000506,38.0,32.96049281563536,2.0,12.930259517050283,14.810179789931322,123.85080279511699
C2,34,24,15.0,14.66178115000506,45.5,45.96049281563536,9.5,34.48069204546742,17.810179789931322,129.35080279511698
C4,31,15,11.04,1.4117811500050603,32.0,20.460492815635362,6.5,4.310086505683428,15.810179789931322,77.35080279511699
C2,34,22,13.57,12.66178115000506,48.0,40.46049281563536,0.0,21.55043252841714,17.810179789931322,109.35080279511699
C4,37,24,14.78,5.16178115000506,44.5,19.960492815635362,10.0,0.0,7.810179789931321,70.85080279511699
C3,36,22,12.1,9.66178115000506,42.0,17.960492815635362,6.0,8.620173011366855,15.810179789931322,130.85080279511698
C2,39,22,13.52,8.91178115000506,43.0,38.96049281563536,10.0,8.620173011366855,16.810179789931322,115.35080279511699
C2,37,18,13.62,9.41178115000506,45.0,44.96049281563536,0.0,0.0,16.810179789931322,121.35080279511699
C4,39,14,12.49,7.91178115000506,32.0,24.960492815635362,0.0,21.55043252841714,7.810179789931321,112.35080279511699
C5,34,14,10.33,5.41178115000506,22.0,15.960492815635362,0.0,8.620173011366855,15.810179789931322,78.85080279511699
C4,34,25,12.39,5.66178115000506,30.0,24.960492815635362,4.0,4.310086505683428,15.810179789931322,96.85080279511699
C3,36,11,13.1,7.16178115000506,39.0,34.96049281563536,8.0,0.0,12.810179789931322,111.85080279511699
C3,34,17,13.75,7.16178115000506,41.5,31.960492815635362,9.0,38.79077855115085,7.810179789931321,110.85080279511699
C2,36,16,14.09,11.91178115000506,40.0,41.96049281563536,9.0,8.620173011366855,15.810179789931322,123.85080279511699
C4,37,25,12.73,5.66178115000506,26.0,23.960492815635362,1.0,0.0,16.810179789931322,93.35080279511699
C4,31,19,13.62,4.91178115000506,36.0,15.960492815635362,8.0,8.620173011366855,11.810179789931322,82.85080279511699
C4,34,12,12.0,4.66178115000506,39.0,33.96049281563536,2.0,8.620173011366855,15.810179789931322,90.85080279511699
C2,34,12,14.53,8.91178115000506,45.5,45.96049281563536,10.0,30.170605539783992,17.810179789931322,139.35080279511698
C4,31,13,11.21,7.91178115000506,31.5,25.960492815635362,4.0,0.0,15.810179789931322,89.85080279511699
C5,32,23,11.44,4.91178115000506,18.0,21.960492815635362,0.0,0.0,13.810179789931322,78.35080279511699
C5,39,19,13.46,-3.0882188499949397,25.0,8.960492815635362,9.0,0.0,16.810179789931322,42.35080279511699
C5,32,23,7.91,3.6617811500050603,22.5,17.460492815635362,1.0,0.0,12.810179789931322,73.85080279511699
C4,32,15,11.88,8.66178115000506,35.5,17.960492815635362,4.0,8.620173011366855,12.810179789931322,97.85080279511699
C3,39,13,13.35,6.41178115000506,46.5,24.960492815635362,10.0,4.310086505683428,15.810179789931322,98.85080279511699
C2,37,23,13.97,11.66178115000506,37.5,47.96049281563536,2.0,8.620173011366855,16.810179789931322,132.85080279511698
C2,31,22,12.95,10.41178115000506,43.0,28.960492815635362,10.0,43.10086505683428,16.810179789931322,130.35080279511698
C6,34,13,6.68,2.1617811500050603,1.0,7.960492815635363,0.0,12.930259517050283,7.810179789931321,70.85080279511699
C2,36,23,14.15,6.66178115000506,44.5,42.96049281563536,9.0,34.48069204546742,17.810179789931322,120.85080279511699
C4,38,18,11.06,1.6617811500050603,35.0,23.960492815635362,1.0,12.930259517050283,7.810179789931321,78.35080279511699
C2,37,19,13.83,9.16178115000506,42.0,27.960492815635362,9.0,8.620173011366855,17.810179789931322,129.35080279511698
C5,32,18,10.15,2.1617811500050603,16.0,10.960492815635362,0.0,0.0,7.810179789931321,62.35080279511699
C4,37,19,13.78,2.9117811500050603,32.5,16.460492815635362,8.0,0.0,17.810179789931322,83.85080279511699
C4,34,15,10.52,2.6617811500050603,32.0,29.960492815635362,1.5,6.4651297585251415,14.810179789931322,91.85080279511699
C2,36,13,14.95,12.16178115000506,48.5,45.96049281563536,10.0,43.10086505683428,16.810179789931322,127.35080279511699
C6,36,14,8.55,3.6617811500050603,24.0,9.960492815635362,0.0,0.0,7.810179789931321,35.85080279511699
C3,36,15,12.82,8.16178115000506,45.0,34.96049281563536,6.0,6.4651297585251415,16.810179789931322,107.85080279511699
C4,37,17,14.17,8.41178115000506,35.0,27.960492815635362,7.0,12.930259517050283,11.810179789931322,73.35080279511699
C3,37,11,12.59,6.41178115000506,42.0,31.960492815635362,9.0,0.0,14.810179789931322,116.85080279511699
C5,38,24,13.12,4.16178115000506,27.0,23.960492815635362,0.0,0.0,12.810179789931322,67.85080279511699
C6,36,12,-0.55,-6.54821884999494,13.5,5.960492815635363,0.0,0.0,7.810179789931321,20.35080279511699
C5,36,25,11.03,3.1617811500050603,28.0,19.460492815635362,1.0,0.0,7.810179789931321,79.85080279511699
C5,31,15,10.0,1.9117811500050603,24.0,16.960492815635362,1.0,0.0,7.810179789931321,95.85080279511699
C4,34,21,14.93,4.66178115000506,31.0,18.960492815635362,6.0,12.930259517050283,14.810179789931322,90.85080279511699
C2,34,14,14.42,11.16178115000506,44.0,39.96049281563536,6.0,43.10086505683428,7.810179789931321,133.35080279511698
C5,31,25,9.44,3.1617811500050603,23.0,8.960492815635362,0.0,8.620173011366855,16.810179789931322,66.35080279511699
C4,36,16,12.82,8.16178115000506,34.5,12.960492815635362,5.0,12.930259517050283,11.810179789931322,105.85080279511699
C4,33,23,13.88,4.91178115000506,36.5,34.46049281563536,1.0,0.0,7.810179789931321,97.35080279511699
C3,37,22,12.16,6.41178115000506,46.0,21.460492815635362,9.0,0.0,16.810179789931322,130.35080279511698
C3,31,17,13.75,10.66178115000506,45.0,30.960492815635362,5.0,4.310086505683428,16.810179789931322,94.35080279511699
C4,36,22,12.22,5.16178115000506,36.0,26.960492815635362,0.0,4.310086505683428,12.810179789931322,102.85080279511699
C3,31,16,13.01,6.91178115000506,38.0,29.960492815635362,9.0,34.48069204546742,16.810179789931322,99.35080279511699
C3,34,18,13.3,10.66178115000506,44.0,31.960492815635362,8.0,12.930259517050283,7.810179789931321,114.85080279511699
C2,34,13,14.78,12.66178115000506,46.0,49.96049281563536,0.0,0.0,7.810179789931321,137.85080279511698
C4,31,20,10.37,2.6617811500050603,33.0,10.960492815635362,6.0,4.310086505683428,16.810179789931322,88.85080279511699
C3,32,16,13.43,8.91178115000506,48.0,34.96049281563536,8.0,12.930259517050283,14.810179789931322,119.35080279511699
C3,37,23,13.07,6.91178115000506,34.0,34.96049281563536,9.0,8.620173011366855,17.810179789931322,115.85080279511699
C3,34,20,13.78,8.66178115000506,42.5,30.960492815635362,6.0,4.310086505683428,11.810179789931322,106.35080279511699
C4,33,11,11.24,5.91178115000506,34.0,28.960492815635362,0.0,0.0,16.810179789931322,97.85080279511699
C2,39,20,13.99,12.91178115000506,48.0,41.46049281563536,10.0,43.10086505683428,16.810179789931322,135.35080279511698
C2,37,16,14.19,10.66178115000506,45.0,42.96049281563536,0.0,17.24034602273371,16.810179789931322,130.85080279511698
C2,37,23,13.1,10.91178115000506,43.0,45.96049281563536,9.0,25.860519034100566,17.810179789931322,122.35080279511699
C3,33,12,12.67,10.41178115000506,40.0,24.960492815635362,10.0,12.930259517050283,14.810179789931322,68.85080279511699
C5,32,19,13.03,-3.5882188499949397,25.5,10.960492815635362,0.0,0.0,7.810179789931321,55.85080279511699
C4,37,15,11.65,4.41178115000506,36.0,31.960492815635362,6.5,8.620173011366855,16.810179789931322,82.85080279511699
C3,34,14,12.96,8.66178115000506,36.0,27.460492815635362,6.0,4.310086505683428,15.810179789931322,111.85080279511699
C3,36,22,13.35,7.16178115000506,44.0,31.460492815635362,9.0,12.930259517050283,16.810179789931322,123.35080279511699
C3,31,22,13.12,5.66178115000506,44.0,34.96049281563536,6.0,8.620173011366855,14.810179789931322,95.85080279511699
C5,36,25,9.81,3.9117811500050603,28.0,3.960492815635363,0.0,4.310086505683428,7.810179789931321,59.85080279511699
C2,37,12,13.77,8.41178115000506,46.0,39.96049281563536,10.0,25.860519034100566,16.810179789931322,141.85080279511698
C4,34,19,14.1,-2.5882188499949397,30.5,11.960492815635362,9.0,12.930259517050283,14.810179789931322,80.85080279511699
C3,32,13,13.58,9.41178115000506,45.0,32.96049281563536,2.0,4.310086505683428,13.810179789931322,96.85080279511699
C4,36,14,11.65,4.16178115000506,29.0,16.960492815635362,5.0,4.310086505683428,17.810179789931322,78.85080279511699
C3,34,25,13.97,5.16178115000506,43.0,41.96049281563536,10.0,4.310086505683428,11.810179789931322,117.35080279511699
C3,32,19,14.21,8.41178115000506,37.0,36.96049281563536,10.0,0.0,16.810179789931322,85.85080279511699
C3,37,13,13.94,11.66178115000506,41.0,25.460492815635362,8.0,12.930259517050283,16.810179789931322,98.35080279511699
C2,34,14,14.44,13.16178115000506,47.0,29.960492815635362,9.0,0.0,7.810179789931321,121.85080279511699
C3,31,13,14.09,12.41178115000506,41.0,32.96049281563536,0.0,0.0,7.810179789931321,105.35080279511699
C2,37,14,13.95,10.41178115000506,44.0,38.96049281563536,10.0,43.10086505683428,15.810179789931322,124.35080279511699
C2,34,22,14.03,12.16178115000506,48.0,28.960492815635362,6.0,12.930259517050283,17.810179789931322,118.85080279511699
C2,31,16,14.28,12.41178115000506,41.5,45.96049281563536,6.0,8.620173011366855,17.810179789931322,119.85080279511699
C3,37,22,12.1,7.16178115000506,39.0,27.960492815635362,0.0,17.24034602273371,17.810179789931322,107.35080279511699
C2,37,20,14.64,11.66178115000506,45.5,45.96049281563536,2.0,17.24034602273371,13.810179789931322,128.35080279511698
C2,36,22,13.58,13.16178115000506,44.5,43.46049281563536,9.0,12.930259517050283,16.810179789931322,133.35080279511698
C3,37,16,13.72,6.16178115000506,35.0,34.46049281563536,6.0,8.620173011366855,9.810179789931322,108.85080279511699
C4,32,17,14.25,8.16178115000506,24.0,25.960492815635362,1.0,0.0,7.810179789931321,87.85080279511699
C2,38,11,14.61,7.41178115000506,44.0,36.46049281563536,8.0,0.0,16.810179789931322,120.35080279511699
C5,38,16,11.7,5.41178115000506,22.0,13.960492815635362,0.0,4.310086505683428,7.810179789931321,68.85080279511699
C3,37,11,13.94,6.16178115000506,45.0,39.96049281563536,0.0,25.860519034100566,7.810179789931321,123.35080279511699
C6,36,13,5.08,1.6617811500050603,2.0,5.960492815635363,1.0,0.0,7.810179789931321,21.85080279511699
C2,34,16,14.75,12.41178115000506,46.0,49.96049281563536,9.0,43.10086505683428,7.810179789931321,136.85080279511698
C2,36,15,14.75,11.66178115000506,46.0,45.96049281563536,0.0,0.0,16.810179789931322,127.85080279511699
C4,38,21,13.75,4.41178115000506,37.5,17.460492815635362,0.5,0.0,15.810179789931322,80.35080279511699
C5,36,24,12.66,5.91178115000506,28.0,16.960492815635362,0.0,0.0,10.810179789931322,82.85080279511699
C3,34,21,14.33,7.66178115000506,39.5,23.960492815635362,2.0,0.0,16.810179789931322,106.35080279511699
C4,32,20,13.46,3.6617811500050603,36.5,19.960492815635362,0.0,0.0,12.810179789931322,92.35080279511699
C4,34,17,14.0,9.41178115000506,32.0,28.960492815635362,0.0,8.620173011366855,14.810179789931322,100.35080279511699
C2,34,16,14.56,12.41178115000506,48.0,45.96049281563536,0.0,17.24034602273371,7.810179789931321,127.85080279511699
C2,34,16,14.33,11.91178115000506,47.0,34.46049281563536,1.5,0.0,17.810179789931322,119.35080279511699
C4,33,19,13.89,1.6617811500050603,31.0,20.960492815635362,0.0,4.310086505683428,14.810179789931322,103.35080279511699
C3,38,23,13.41,9.16178115000506,39.0,27.460492815635362,8.0,8.620173011366855,16.810179789931322,100.85080279511699
C3,37,12,13.91,8.91178115000506,42.0,32.96049281563536,0.0,30.170605539783992,16.810179789931322,99.85080279511699
C2,31,17,14.76,14.41178115000506,43.0,47.96049281563536,10.0,0.0,16.810179789931322,116.85080279511699
C2,37,20,14.31,12.91178115000506,47.0,44.96049281563536,10.0,38.79077855115085,16.810179789931322,136.35080279511698
C2,36,23,14.54,13.16178115000506,47.0,37.96049281563536,4.0,12.930259517050283,17.810179789931322,137.85080279511698
C3,34,25,12.39,5.41178115000506,45.0,33.96049281563536,1.0,4.310086505683428,16.810179789931322,109.85080279511699
C2,33,14,14.04,11.66178115000506,46.5,32.96049281563536,8.0,4.310086505683428,16.810179789931322,112.35080279511699
C4,31,18,13.41,3.1617811500050603,31.0,22.960492815635362,1.0,0.0,7.810179789931321,89.85080279511699
C3,34,11,14.36,5.41178115000506,43.5,43.96049281563536,10.0,12.930259517050283,7.810179789931321,112.35080279511699
C3,32,18,11.59,7.16178115000506,42.0,34.96049281563536,6.0,0.0,14.810179789931322,120.35080279511699
C5,32,12,9.05,3.1617811500050603,25.5,14.960492815635362,0.0,0.0,13.810179789931322,41.35080279511699
C3,36,23,12.59,12.41178115000506,38.5,18.960492815635362,2.0,0.0,16.810179789931322,122.35080279511699
C5,37,13,13.35,3.9117811500050603,22.5,6.960492815635363,1.0,0.0,13.810179789931322,54.35080279511699
C2,36,17,14.08,12.16178115000506,48.0,46.96049281563536,10.0,0.0,16.810179789931322,135.35080279511698
C2,38,24,14.42,11.41178115000506,44.0,29.460492815635362,10.0,43.10086505683428,17.810179789931322,117.85080279511699
C2,34,20,13.67,11.41178115000506,43.0,31.960492815635362,8.0,12.930259517050283,17.810179789931322,142.35080279511698
C4,37,23,12.61,8.41178115000506,34.0,26.460492815635362,1.0,0.0,17.810179789931322,84.35080279511699
C5,37,23,10.8,7.41178115000506,29.5,16.960492815635362,1.0,8.620173011366855,11.810179789931322,56.35080279511699
C2,36,23,14.09,11.91178115000506,47.0,40.46049281563536,7.0,38.79077855115085,17.810179789931322,132.35080279511698
C2,34,11,14.28,8.91178115000506,46.0,31.460492815635362,10.0,0.0,15.810179789931322,130.35080279511698
C4,32,20,14.53,11.66178115000506,0.0,21.460492815635362,10.0,4.310086505683428,7.810179789931321,89.35080279511699
C3,34,24,14.59,5.66178115000506,42.0,29.460492815635362,6.0,8.620173011366855,16.810179789931322,94.85080279511699
C3,31,19,14.48,4.91178115000506,44.0,38.96049281563536,8.0,21.55043252841714,7.810179789931321,100.85080279511699
C3,31,17,13.5,7.41178115000506,40.0,32.96049281563536,8.0,0.0,12.810179789931322,115.85080279511699
C3,36,15,12.73,5.66178115000506,45.0,22.960492815635362,8.5,6.4651297585251415,16.810179789931322,125.85080279511699
C2,36,18,13.94,9.66178115000506,42.0,36.96049281563536,10.0,43.10086505683428,16.810179789931322,136.85080279511698
C2,36,16,14.56,9.41178115000506,49.0,49.96049281563536,10.0,43.10086505683428,16.810179789931322,137.35080279511698
C2,36,15,13.48,14.16178115000506,45.0,35.96049281563536,10.0,17.24034602273371,15.810179789931322,127.85080279511699
C3,37,13,13.8,10.91178115000506,44.0,32.96049281563536,10.0,8.620173011366855,14.810179789931322,110.85080279511699
C4,32,24,13.75,10.66178115000506,39.5,27.460492815635362,7.0,0.0,7.810179789931321,87.85080279511699
C2,36,21,13.98,8.91178115000506,47.0,43.96049281563536,10.0,0.0,16.810179789931322,117.85080279511699
C5,37,22,10.4,4.41178115000506,17.0,20.960492815635362,1.0,21.55043252841714,16.810179789931322,53.85080279511699
C3,36,15,11.84,7.41178115000506,39.0,23.960492815635362,7.0,21.55043252841714,13.810179789931322,115.35080279511699
C2,34,24,14.28,7.66178115000506,43.5,44.96049281563536,9.5,38.79077855115085,14.810179789931322,123.85080279511699
C5,32,21,11.14,-3.3382188499949397,13.0,12.960492815635362,2.0,0.0,7.810179789931321,80.35080279511699
C5,31,11,0.97,4.91178115000506,17.0,13.960492815635362,0.0,0.0,13.810179789931322,48.85080279511699
C3,36,19,14.42,7.41178115000506,38.0,35.96049281563536,4.0,17.24034602273371,16.810179789931322,118.85080279511699
